rank,rank_error,signed_error,score,score_pct,rel_amp,actual_rel_amp_pct,reach_median,reach_median_pct,engagement,engagement_pct,reach_vs_eng_error,verdict,author,likes,retweets,tweet
7894,59.19,59.19,12,67.85,0.222,8.66,205,66.33,4054.0,44.01,22.32,Likely to fizzle,selenagomez,532,1761,"Help those effected by the tornados. Donate $10 to @SavetheChildren's Southeast U.S. division by texting ""TWISTER"" to 20"
7895,59.21,-59.21,4,27.7,2.803,86.9,145,36.99,32165.0,83.26,46.27,Likely to fizzle,ladygaga,15083,8541,Good morning monsters 🐣 paws up http://t.co/Ivg5obms2Q
7896,59.22,-59.22,4,27.7,2.804,86.92,140,9.41,6255.0,53.06,43.65,Likely to fizzle,jimmyfallon,4015,1120,"Thanks to @PaulMcCartney, @McConaughey, @RWitherspoon, Scarlett Johansson, @SethMacFarlane &amp; @torikelly!!… https://t"
7897,59.24,-59.24,4,27.7,2.805,86.93,145,36.99,16299.0,71.22,34.23,Likely to fizzle,TheEllenShow,13527,1386,"Apparently, it’s an episode where we share brunch. https://t.co/0KOmggICeq"
7898,59.27,-59.27,4,27.7,2.812,86.97,141,17.96,3830.0,42.64,24.68,Likely to fizzle,instagram,2706,562,"Honoring Abidjan, Ivory Coast, with photographer Joana Choumali 
https://t.co/WxnXuPbzEJ https://t.co/CvwvZRA3g5"
7899,59.3,-59.3,3,2.17,1.261,61.47,138,3.97,4814.0,48.05,44.09,Likely to fizzle,britneyspears,1482,1666,UK! Don't forget to watch @chattyman with @AlanCarr at 10pm on Channel 4 tonight!! #Whipney returns ;) http://t.co/BuBkL
7900,59.3,-59.3,3,2.17,1.261,61.47,138,3.97,4815.0,48.07,44.1,Likely to fizzle,britneyspears,1973,1421,Tickets are available for the Denmark launch event on the 25th of this month - http://t.co/wCybm2pWU6 See you lovely peo
7901,59.3,59.3,28,86.39,0.602,27.09,344,86.94,1631.0,21.89,65.06,Limited spread,jtimberlake,947,342,"“@Evan3Longoria: @jtimberlake killed it tonight. Enough said” Thanks for making it to the show, brother. See you soon."
7902,59.31,-59.31,4,27.7,2.816,87.01,145,36.99,16359.0,71.28,34.29,Likely to fizzle,TheEllenShow,9789,3285,.@JoshDuhamel is on my Halloween show! Poor thing. https://t.co/lFbSlS7FDj
7903,59.31,-59.31,4,27.7,2.816,87.01,145,36.99,16360.0,71.29,34.3,Likely to fizzle,TheEllenShow,11522,2419,"It's not every day I get to tell someone they're the #SexiestManAlive, but when I told @TheRock, I meant it. https://t.c"
7904,59.31,59.31,10,64.28,0.119,4.98,178,59.76,322.0,4.44,55.32,Likely to fizzle,jtimberlake,62,130,Have you submitted your photo yet? http://t.co/8re4n3Q2 #InTime #PhotoContest
7905,59.33,-59.33,4,27.7,2.82,87.03,140,9.41,6292.0,53.17,43.76,Likely to fizzle,jimmyfallon,4392,950,Thank you @Yankees for letting us film a fun commercial for the Tonight Show! #FallonTonight #NewYork http://t.co/nNaY1Z
7906,59.35,-59.35,4,27.7,2.825,87.05,140,9.41,6797.0,54.55,45.13,Likely to fizzle,shakira,4965,916,"Ciruela, corozo, guayaba agria y mango verde! #LaBicicletavideo Shak https://t.co/8WFze9VwUM"
7907,59.36,59.36,16,75.01,0.381,15.65,245,76.18,4379.0,45.85,30.33,Likely to fizzle,ladygaga,1955,1212,"@Andy not as much as we dig you, #serveforthegods"
7908,59.37,-59.37,4,27.7,2.827,87.07,143,27.37,2965.0,35.96,8.59,Likely to fizzle,Twitter,379,1293,"Twitter Now Available in Arabic, Farsi, Hebrew and Urdu. http://t.co/puV0dNYL"
7909,59.37,59.37,23,82.64,0.536,23.28,296,82.98,7685.0,57.11,25.87,Likely to fizzle,katyperry,1819,2933,Thanks darlin' RT @frank_ocean: @katyperry happy birthday lil mama
7910,59.38,-59.38,4,27.7,2.829,87.08,147,42.96,9970.0,62.26,19.29,Likely to fizzle,BarackObama,5296,2337,This is unprecedented. #DoYourJob https://t.co/kMdn564dCW
7911,59.4,-59.4,4,27.7,2.833,87.09,147,42.96,9984.0,62.31,19.34,Likely to fizzle,BarackObama,2326,3829,Retweet if you think these 28 million Americans deserve a raise. #OpportunityForAll http://t.co/nIAblHSsJN
7912,59.42,-59.42,4,27.7,2.835,87.11,141,17.96,3861.0,42.85,24.89,Likely to fizzle,instagram,2003,929,"""Today you are You, that is truer than true. There is no one alive who is Youer than You.” –Dr. Seuss #DrSeussDay https:"
7913,59.43,-59.43,4,27.7,2.837,87.13,147,42.96,88857.0,94.91,51.95,Likely to fizzle,taylorswift13,42907,22975,"""I'm Selena and I'm the villain.""
Arsyn.
@selenagomez 

http://t.co/IcQyWxrEm2 http://t.co/pDhz44Us9D"
7914,59.46,-59.46,4,27.7,2.843,87.16,143,27.37,2982.0,36.12,8.75,Likely to fizzle,Twitter,1494,744,The future of gender equality is now. See how #HeForShe has been what's happening on Twitter for 2 years:… https://t.co/
7915,59.47,-59.47,4,27.7,2.844,87.17,141,17.96,3874.0,42.94,24.98,Likely to fizzle,instagram,2764,555,Photographer @simona_ghizzoni’s #uncutproject aims to help victims of FGM feel seen https://t.co/sxp7X1Qz1K https://t.co
7916,59.48,59.48,34,89.88,0.656,30.4,434,91.02,7534.0,56.66,34.36,Limited spread,ladygaga,4168,1683,@AmyGrimesSuxx I dead at this interpretation
7917,59.48,59.48,26,84.88,0.572,25.4,324,85.47,1382.0,18.06,67.41,Limited spread,shakira,576,403,@BlakeShelton Today you deserve all the special lattes in the world.
7918,59.5,59.5,46,94.15,0.726,34.65,564,94.21,10419.0,63.15,31.06,Limited spread,katyperry,3189,3615,"Thank you for sending in almost 1000 videos! I laughed, I cried, I am encouraged by the school spirit that still exists!"
7919,59.51,-59.51,4,27.7,2.849,87.21,144,31.6,3889.0,43.07,11.47,Likely to fizzle,YouTube,2601,644,Robots suck at makeup. https://t.co/0f0iyJyALs https://t.co/pJ26Aitjcc
7920,59.51,59.51,16,75.01,0.378,15.5,240,75.11,843.0,9.81,65.3,Likely to fizzle,jimmyfallon,235,304,"Also, let's play the Hashtag game! Tweet something funny or weird about one of your teachers &amp; tag w/ #myweirdteache"
7921,59.52,-59.52,4,27.7,2.85,87.22,141,17.96,3882.0,43.01,25.06,Likely to fizzle,instagram,2098,892,"The birthday girl, @selenagomez, shares the keys to her social success https://t.co/61CTv5vmZz via @THR"
7922,59.52,-59.52,3,2.17,1.268,61.69,134,1.68,1747.0,23.55,21.87,Likely to fizzle,cnnbrk,707,520,"Apple unveils first new MacBook Pro in 4 years, which adds a touchpad to the top of the keyboard. https://t.co/DfkIqPhLB"
7923,59.54,59.54,9,62.57,0.071,3.04,196,64.14,75.0,1.42,62.72,Likely to fizzle,Twitter,41,17,"@lreynoldstwin welcome to Twitter! sending a pic is easy to do w/ twitter on your phone, but sadly not yet easy via web "
7924,59.55,-59.55,4,27.7,2.855,87.25,142,23.88,12940.0,67.12,43.24,Likely to fizzle,Cristiano,5156,3892,"Hey everyone, look whom I met on Saturday. It’s Robby Cano, Yankees player. http://t.co/3Ode4oPWd3"
7925,59.55,59.55,27,85.65,0.583,26.1,334,86.21,1409.0,18.51,67.7,Limited spread,shakira,629,390,"¡Eso me pregunté yo! Te aviso, te anuncio si los encuentro... RT @IsBigJohn  
Oye @shakira ¿Dónde están los ladrones? #"
7926,59.56,59.56,15,73.43,0.342,13.87,228,72.53,13739.0,68.21,4.32,Likely to fizzle,ArianaGrande,8813,2463,@ophelihas lmaooooo. doing all of dw.
7927,59.56,59.56,12,67.85,0.213,8.29,209,67.44,577.0,6.83,60.61,Likely to fizzle,jtimberlake,55,261,Nine hours till showtime...
7928,59.57,-59.57,4,27.7,2.857,87.26,144,31.6,18271.0,73.01,41.4,Likely to fizzle,rihanna,11145,3563,My heart http://t.co/IvFCycyGps
7929,59.57,-59.57,4,27.7,2.857,87.26,145,36.99,32785.0,83.61,46.62,Likely to fizzle,ladygaga,14569,9108,It was a pleasure being photographed by the brilliant Michael Avedon for @EW in my Hotel 💋🔪💄👠 - xxx THE COUNTESS http://
7930,59.57,-59.57,3,2.17,1.269,61.73,134,1.68,1748.0,23.57,21.89,Likely to fizzle,cnnbrk,768,490,"Body cam footage shows man fatally shot by Milwaukee police officer was armed, mayor says. https://t.co/eUTOBwCYAd https"
7931,59.57,-59.57,3,2.17,1.269,61.73,134,1.68,1748.0,23.57,21.89,Likely to fizzle,cnnbrk,738,505,Comcast hit with FCC's biggest cable fine ever https://t.co/HEeIoLmNJh https://t.co/L7ViyEzuvX
7932,59.58,59.58,16,75.01,0.377,15.43,244,75.99,2865.0,35.19,40.79,Likely to fizzle,KimKardashian,2321,272,Wow!!! This is nice!  https://t.co/XtuYyEtGus
7933,59.58,59.58,13,69.69,0.255,10.12,216,69.26,3659.0,41.39,27.87,Likely to fizzle,katyperry,2379,640,@ritajoness 📈
7934,59.59,-59.59,4,27.7,2.858,87.28,140,9.41,6877.0,54.72,45.3,Likely to fizzle,shakira,4987,945,With director @JaumedeLaiguana eating mango with salt and pepper #LaBicicletaVideo https://t.co/cIZ5hrHysg https://t.co/
7935,59.61,-59.61,4,27.7,2.866,87.3,138,3.97,10939.0,64.18,60.21,Likely to fizzle,britneyspears,7229,1855,Thank you all for the support for my @crowdrise campaign with @RedCross benefitting the Louisiana flood victims 💖 https:
7936,59.62,59.62,57,96.58,0.766,36.97,791,97.44,24015.0,77.59,19.85,Has legs,taylorswift13,6425,8795,MISS YOU BUDDY!!! “@edsheeran: @taylorswift13 congrats on being a BAWSE”
7937,59.63,59.63,10,64.28,0.11,4.65,188,62.3,501.0,6.28,56.02,Likely to fizzle,Cristiano,83,209,A great showing yesterday from @realmadrid! What were your favorite moments from the match?... http://say.ly/ewa40n
7938,59.64,59.64,16,75.01,0.376,15.37,258,78.37,5390.0,50.34,28.04,Likely to fizzle,katyperry,3490,950,@perryhumorr so glad u kno what's up
7939,59.65,-59.65,4,27.7,2.873,87.35,140,9.41,7780.0,57.26,47.84,Likely to fizzle,jtimberlake,4120,1830,It was such an honor for me and @THETNKIDS to perform at @VFestival in front of you UK fans. Heads up Poland! http://t.c
7940,59.65,-59.65,4,27.7,2.873,87.35,147,42.96,10126.0,62.62,19.65,Likely to fizzle,BarackObama,3882,3122,"So, this happened: http://t.co/bVx7fyDEl3 #CanILive"
7941,59.66,59.66,22,81.86,0.515,22.2,283,81.71,73104.0,93.55,11.84,Likely to fizzle,justinbieber,28220,22442,@FATJEW it's time
7942,59.68,-59.68,4,27.7,2.876,87.38,145,36.99,33002.0,83.76,46.77,Likely to fizzle,ladygaga,11448,10777,WATCH #TilItHappensToYou PSA: http://t.co/q9KWKRw14z A portion of proceeds from sales of the song will be donated to org
7943,59.68,59.68,25,84.1,0.556,24.42,303,83.59,2522.0,31.92,51.67,Limited spread,Cristiano,376,1073,Hi. I’ll retweet the top 15 in a bit. Stay tuned. Then retweet your favourite of the 15.
7944,59.71,-59.71,4,27.7,2.879,87.4,147,42.96,10147.0,62.66,19.69,Likely to fizzle,BarackObama,6165,1991,Carbon pollution is the biggest contributor to climate change—and President Obama is taking it head on. https://t.co/lZl
7945,59.71,59.71,13,69.69,0.253,9.99,226,71.92,1922.0,25.55,46.37,Likely to fizzle,KimKardashian,1384,269,WORK YOUR WASH: DAY 1 https://t.co/FDxTfjs3PE https://t.co/xjUF381pWe
7946,59.72,-59.72,4,27.7,2.881,87.42,145,36.99,33064.0,83.8,46.81,Likely to fizzle,ladygaga,15076,8994,"Happy Bday @DavidBowieReal thanku for decades of inspiration. Music &amp; art that changed us forever, Station to Statio"
7947,59.72,59.72,9,62.57,0.068,2.86,187,62.09,310.0,4.31,57.78,Likely to fizzle,Cristiano,46,132,"Me gustan mucho las películas de Denzel Washington, como Mano n Fire, pero acabo por ver todo el tipo de películas. @Mel"
7948,59.73,59.73,31,88.36,0.627,28.63,369,88.43,88924.0,94.92,6.49,Limited spread,justinbieber,37892,25516,Sitting down to talk with my buddy @elvisduran . Thanks for always supporting me my friend
7949,59.74,-59.74,4,27.7,2.883,87.43,149,49.12,41322.0,87.7,38.58,Likely to fizzle,katyperry,21044,10139,Me every day 🙍 http://t.co/dG7CL3etsD
7950,59.75,-59.75,4,27.7,2.884,87.45,140,9.41,7809.0,57.31,47.89,Likely to fizzle,jtimberlake,5021,1394,It’s LIT. Official #DreamWorksTrolls soundtrack out now! @AppleMusic: https://t.co/11xpXvmiVu @Spotify:… https://t.co/aF
7951,59.77,-59.77,4,27.7,2.889,87.47,142,23.88,13098.0,67.38,43.5,Likely to fizzle,Cristiano,5386,3856,Thank you Japan. http://t.co/naZGJj9VJI  http://t.co/sosmztwEl7
7952,59.78,-59.78,4,27.7,2.891,87.48,145,36.99,16796.0,71.61,34.62,Likely to fizzle,TheEllenShow,11532,2632,Being this cute is exhausting. http://t.co/TvxQbuGPGB
7953,59.79,-59.79,4,27.7,2.892,87.49,140,9.41,6958.0,54.9,45.48,Likely to fizzle,shakira,4904,1027,"Más de 4,000 personas en Argentina bailando la coreografía de @zumba de #LaBicicleta con @ZumbaBeto!
ShakHQ
https://t."
7954,59.81,-59.81,4,27.7,2.894,87.5,145,36.99,16810.0,71.64,34.65,Likely to fizzle,TheEllenShow,11870,2470,They're all ears. https://t.co/xTIhb7dLLG
7955,59.81,-59.81,3,2.17,1.274,61.97,134,1.68,1757.0,23.71,22.04,Likely to fizzle,cnnbrk,747,505,"Philippines officials seize $120 million worth of meth, the country's largest meth bust ever.… https://t.co/pby3IeDLao"
7956,59.82,-59.82,4,27.7,2.895,87.52,147,42.96,10202.0,62.73,19.76,Likely to fizzle,BarackObama,7058,1572,"Today, thousands of young DREAMers are able to fully contribute to our communities and our economy. https://t.co/szjWDVY"
7957,59.83,-59.83,4,27.7,2.896,87.53,144,31.6,3953.0,43.4,11.8,Likely to fizzle,YouTube,2907,523,"I have a trend. 
I have a video. 
UGHN!
Trending Video. 

2016’s most viral → https://t.co/qCf2LeabAo https://t.co/"
7958,59.88,59.88,35,90.41,0.658,30.53,418,90.46,20636.0,75.05,15.42,Limited spread,taylorswift13,5976,7330,Leaving Tokyo. I'll miss you guys. Thank you for your lovely hospitality and cat-related gifts. :)
7959,59.89,-59.89,4,27.7,2.901,87.59,142,23.88,13148.0,67.43,43.55,Likely to fizzle,Cristiano,6170,3489,Happy with the win against Denmark last night. Fantastic team work.#forçaportugal http://t.co/GiRwj6kiSX
7960,59.91,59.91,14,71.59,0.289,11.68,226,71.92,9411.0,61.04,10.88,Likely to fizzle,ddlovato,5257,2077,@castcenters @realmikebayer @people  💗
7961,59.94,59.94,56,96.36,0.756,36.42,695,96.17,1688.0,22.75,73.42,Has legs,jimmyfallon,1268,210,. @TheBeachBoys fans turn your tvs up!!! First Draft of Rock:FunFunFun happening now. Hope you love it:
7962,59.95,59.95,38,91.72,0.677,31.77,488,92.7,21226.0,75.5,17.2,Limited spread,taylorswift13,4638,8294,"So there's gonna be a new song preview from #RED on @GMA tomorrow morning at 7am ET, available on iTunes Tuesday!! Calle"
7963,59.98,59.98,49,94.86,0.729,34.88,601,94.87,23772.0,77.35,17.52,Limited spread,ddlovato,10780,6496,Who's going to @Walmart to pick up #CONFIDENT??!
7964,59.99,-59.99,4,27.7,2.929,87.69,147,42.96,91752.0,95.09,52.13,Likely to fizzle,taylorswift13,40174,25789,HAPPYBIRTHDAY @edsheeran! Now let's take a moment to reflect back on the best outfit you've ever worn. @austinswift7 htt
7965,60.03,60.03,18,77.61,0.421,17.58,253,77.48,6035.0,52.42,25.06,Likely to fizzle,katyperry,1695,2170,"Ugh, my tummy turns. RT “@RonanFarrow: American justice: still colorblind (as long as you're white).”"
7966,60.03,60.03,18,77.61,0.421,17.58,263,79.2,2450.0,31.31,47.89,Likely to fizzle,TheEllenShow,1672,389,"If you're loving #OneBigHappy, I’ve got great news- it’s back tonight 9:30/8:30c on NBC! Set your alarms, DVRs and tell "
7967,60.06,-60.06,4,27.7,2.944,87.76,140,9.41,6567.0,53.91,44.5,Likely to fizzle,jimmyfallon,3321,1623,"Will Smith and I make a beatbox loop to sing ""It Takes Two"" https://t.co/AfDyGvcwZJ #FallonTonightLA"
7968,60.06,-60.06,4,27.7,2.944,87.76,140,9.41,7972.0,57.77,48.35,Likely to fizzle,jtimberlake,5618,1177,#TisTheSeason to vote for JT at this year's @PeoplesChoice Awards! Every day ‘till Dec. 15th 🎉 VOTE:… https://t.co/WViAT
7969,60.1,-60.1,4,27.7,2.948,87.79,145,36.99,17125.0,71.87,34.88,Likely to fizzle,TheEllenShow,13095,2015,This guy really loves his cat. https://t.co/0UoLROMGtV
7970,60.1,60.1,46,94.15,0.717,34.05,571,94.29,4169.0,44.76,49.53,Limited spread,TheEllenShow,2759,705,".@BrunoMars! For your bday, I’m giving you a song idea. Did you know some doctors don’t validate parking? Untouched terr"
7971,60.11,-60.11,4,27.7,2.949,87.81,142,23.88,13368.0,67.75,43.87,Likely to fizzle,Cristiano,5456,3956,Just to let you know that Round One of @GAMEbyRonaldo is running until &gt; May 1st &lt; Join at http://t.co/HRFXiaMed1 
7972,60.14,60.14,9,62.57,0.059,2.44,188,62.3,131.0,2.13,60.18,Likely to fizzle,jimmyfallon,71,30,"“@Stephanie_Vill: Hi Jimmy. I totally enjoyed the Show last night from screen grab, &amp; also sketch w/ alec ;  music.”"
7973,60.17,-60.17,4,27.7,2.955,87.86,147,42.96,10416.0,63.14,20.17,Likely to fizzle,BarackObama,5670,2373,"In 31 states, people can still be fired because of who they love. Help change that in 2016: https://t.co/19OA1ZV27Y http"
7974,60.17,-60.17,4,27.7,2.955,87.86,144,31.6,4033.0,43.86,12.26,Likely to fizzle,YouTube,2769,632,"Jolene.
Jolene.
Jolene.
*belts*
J O L E N E!!

@DollyParton + @MileyCyrus + @PTXofficial update a classic →… https"
7975,60.17,60.17,29,87.13,0.599,26.96,360,87.93,3482.0,40.07,47.86,Limited spread,TheEllenShow,2374,554,"Happy birthday, @TonyGoldwyn! You’re a man of so many talents - Actor. Director. President. Ghost."
7976,60.19,-60.19,4,27.7,2.956,87.88,142,23.88,13399.0,67.81,43.93,Likely to fizzle,Cristiano,3687,4856,Tomorrow there’s a big match for Portugal. Together let’s make this country proud http://t.co/GWxiDwVO06 #vivaronaldo ht
7977,60.19,60.19,14,71.59,0.281,11.4,229,72.77,1633.0,21.92,50.85,Likely to fizzle,TheEllenShow,1195,219,"I love @PeteYorn, and his new song is on iTunes Hot Tracks! It’s beautiful. Listen. https://t.co/K1YKhR1leC"
7978,60.19,60.19,13,69.69,0.242,9.51,198,64.7,3464.0,39.94,24.76,Likely to fizzle,katyperry,2210,627,@katystddbr it's dna
7979,60.21,-60.21,4,27.7,2.958,87.91,145,36.99,17187.0,71.99,35.0,Likely to fizzle,TheEllenShow,9003,4092,#MondayMotivation http://t.co/PM8wOUes4p
7980,60.25,-60.25,4,27.7,2.963,87.95,141,17.96,4036.0,43.89,25.94,Likely to fizzle,instagram,2568,734,He's basically the king of the world. See the best fan reactions from @LeoDiCaprio's #Oscars win #LeoWins https://t.co/1
7981,60.26,-60.26,4,27.7,2.964,87.96,142,23.88,22533.0,76.46,52.58,Likely to fizzle,KimKardashian,15595,3469,Nobu Nights http://t.co/pdF4QS9D8I
7982,60.36,-60.36,3,2.17,1.289,62.52,138,3.97,4921.0,48.47,44.51,Likely to fizzle,britneyspears,2239,1341,Can't get enough of the Buttercup collection from @intimatebritney... So pretty! http://t.co/IsyDBHT1Cc
7983,60.39,-60.39,4,27.7,2.987,88.09,141,17.96,54467.0,90.92,72.96,Likely to fizzle,selenagomez,25669,14399,"I'll walk through the fire, I'll begin again... Get #REVIVAL on @amazonmusic: http://t.co/r6yBTOWgfo http://t.co/WaIGakK"
7984,60.4,-60.4,4,27.7,2.988,88.1,144,31.6,19112.0,73.72,42.11,Likely to fizzle,rihanna,8776,5168,@Wmag 2nd fashion story featuring @NaomiCampbell @The_Real_IMAN and I in #BALMAIN http://t.co/mIQu9a5hdK
7985,60.4,60.4,12,67.85,0.185,7.45,202,65.62,6046.0,52.47,13.16,Likely to fizzle,ddlovato,3486,1280,@UnhingedBekah duh
7986,60.41,-60.41,4,27.7,2.991,88.11,140,9.41,7197.0,55.53,46.11,Likely to fizzle,shakira,5195,1001,Here's Shakira at the bar on the #Chantaje shoot. Watch the full video at https://t.co/XQyeBgfqKR now! ShakHQ https://t.
7987,60.41,60.41,11,66.02,0.139,5.61,210,67.72,377.0,5.14,62.58,Likely to fizzle,jtimberlake,55,161,Not with a turtleneck. #InTime @cindylaregia
7988,60.42,-60.42,4,27.7,2.992,88.12,145,36.99,3139.0,37.4,0.42,Likely to fizzle,Twitter,1891,624,"New on Amazon Alexa! Use the Twitter Reader skill to hear trends, top Tweets, notifications &amp; more! Just #AskAlexa. "
7989,60.43,-60.43,4,27.7,2.998,88.13,141,17.96,4083.0,44.19,26.23,Likely to fizzle,instagram,2595,744,How the @InkDwell mural at @CornellBirds took flight https://t.co/ZXGKqQLZfd https://t.co/ZmO9S9IJqs
7990,60.44,60.44,43,93.37,0.7,32.93,522,93.41,10033.0,62.41,31.0,Limited spread,katyperry,4593,2720,UNCASVILLE! Finally it's YOUR turn to get your PRISMATIC WORLD TOUR tickets! http://t.co/9Hx0ofxe9h
7991,60.46,-60.46,4,27.7,3.0,88.16,141,17.96,4086.0,44.21,26.26,Likely to fizzle,instagram,3016,535,"The Week on Instagram | 210
https://t.co/z2keeSTtfM https://t.co/FcxpyETFxK"
7992,60.46,60.46,28,86.39,0.581,25.93,331,85.98,23329.0,77.05,8.94,Limited spread,ArianaGrande,16163,3583,i love you i love you https://t.co/FybvDFK8LG
7993,60.47,-60.47,4,27.7,3.001,88.17,142,23.88,22814.0,76.74,52.86,Likely to fizzle,KimKardashian,17776,2519,My view http://t.co/0swdRLlqDj
7994,60.48,60.48,71,98.93,0.79,38.45,952,98.84,24769.0,78.25,20.59,Has legs,taylorswift13,5841,9464,"This thing where I go and get donuts every night at midnight is just a phase right? PS, I'm FINE."
