rank,rank_error,signed_error,score,score_pct,rel_amp,actual_rel_amp_pct,reach_median,reach_median_pct,engagement,engagement_pct,reach_vs_eng_error,verdict,author,likes,retweets,tweet
896,4.43,4.43,15,73.43,1.514,69.0,233,73.72,3377.0,39.38,34.34,Likely to fizzle,jimmyfallon,2563,407,"Hashtag game! Tweet out something funny, weird, or embarrassing that happened to you and tag with #ThatHappened. Could b"
897,4.43,4.43,7,58.51,1.075,54.08,176,59.3,8167.0,58.26,1.04,Likely to fizzle,KimKardashian,5603,1282,#STRAIGHTUP THE STORY BEHIND MY BLACK AND WHITE INSTAGRAM POSTS https://t.co/B5BX7JKYIh https://t.co/DxsL1BLpIJ
898,4.43,-4.43,4,27.7,0.684,32.12,144,31.6,4384.0,45.89,14.29,Likely to fizzle,rihanna,1274,1555,I love my country #Barbados http://t.co/uiqIaXaz5u
899,4.43,-4.43,4,27.7,0.684,32.12,144,31.6,4384.0,45.89,14.29,Likely to fizzle,rihanna,1274,1555,"“@BigSean: My new album ""Hall Of Fame"" is available now ---&amp;gt; http://t.co/3zMvtlZKSM #GOOD” can't wait to hear thi"
900,4.43,-4.43,4,27.7,0.684,32.12,144,31.6,933.0,11.33,20.27,Likely to fizzle,YouTube,719,107,"You must be at least 1 ½ inches tall to ride.

Lego Night Ride: https://t.co/kgurndAo1D https://t.co/5xDNB04aeR"
901,4.45,4.45,52,95.54,3.651,91.1,733,96.68,146471.0,97.47,0.79,Has legs,ArianaGrande,63311,41580,YAAAAAAS AMERICA 💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜 LOVE WON. LOVE WINS. AND IT AL.WAYS. WILL. 🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂
902,4.45,4.45,6,56.14,1.027,51.69,170,57.6,145603.0,97.43,39.83,Likely to fizzle,justinbieber,68305,38649,Wow. Thank u https://t.co/GRiOuL966A
903,4.46,-4.46,32,88.89,4.353,93.35,378,88.84,174626.0,98.36,9.52,Limited spread,ArianaGrande,70890,51868,"what a scary, chaotic day on earth. my heart is with everyone in Paris and Japan."
904,4.47,-4.47,19,78.76,2.345,83.23,247,76.49,8950.0,60.03,16.46,Likely to fizzle,britneyspears,4464,2243,Your kind words mean everything to me! I'm rescheduling this weekend’s shows and will let ya'll know when we have the ne
905,4.48,4.48,22,81.86,1.898,77.39,287,82.05,76145.0,93.82,11.77,Likely to fizzle,ArianaGrande,40265,17940,be on the look out for a tiny bit of ☕️ each day ..... love you
906,4.48,4.48,7,58.51,1.074,54.03,183,61.09,152303.0,97.72,36.63,Likely to fizzle,justinbieber,60175,46064,#SorryLatinoRemix is out now!! @JBALVIN https://t.co/5wgbeDshXE https://t.co/FGCvsDVVOc
907,4.48,4.48,5,52.97,0.965,48.49,156,53.15,1315.0,17.08,36.07,Likely to fizzle,instagram,739,288,New: You can now send disappearing photos and videos to groups and friends in Instagram Direct!… https://t.co/Gv2FS6wjtV
908,4.49,4.49,17,76.37,1.632,71.89,236,74.42,7397.0,56.28,18.14,Likely to fizzle,Cristiano,1207,3095,The most retweeted from my selection will win. Good luck to all. #weare20million
909,4.49,-4.49,9,62.57,1.438,67.06,195,63.91,1963.0,26.03,37.87,Likely to fizzle,YouTube,1447,258,[LIVE] Day 2 of our #EDC20 livestream starts now. Let’s dance! https://t.co/XaQ3HPwU6Q https://t.co/rtl7YBOhvf
910,4.49,-4.49,4,27.7,0.686,32.18,140,9.41,1530.0,20.42,11.01,Likely to fizzle,jimmyfallon,874,328,. @StevieNicks and not @tompetty performing Stop Draggin on #FallonTonight http://t.co/sXbVBmS7tQ
911,4.49,-4.49,4,27.7,0.686,32.18,140,9.41,1655.0,22.24,12.83,Likely to fizzle,shakira,839,408,!Me gusta mucho el #ShakiraCountdown de hoy (felicitaciones @JULIOJOSED)! !Y solamente faltan 6 días! Shak http://t.co/3
912,4.51,4.51,4,27.7,0.534,23.19,145,36.99,3105.0,37.17,0.19,Likely to fizzle,TheEllenShow,2355,375,.@jes_chastain talked about kissing @chrishemsworth. Im sure youve never imagined doing that https://t.co/XrxnbveSWV htt
913,4.51,4.51,4,27.7,0.534,23.19,141,17.96,728.0,8.37,9.59,Likely to fizzle,instagram,534,97,Zooming in on a moment of childhood exploration for #WHPgetclose https://t.co/TZPJA0nebc
914,4.51,4.51,4,27.7,0.534,23.19,143,27.37,560.0,6.74,20.64,Likely to fizzle,Twitter,164,198,The Twitter Political Index details the rise (and the end) of the #veepstakes over the past few days: http://t.co/Uh8rbt
915,4.53,-4.53,19,78.76,2.35,83.29,263,79.2,42860.0,88.25,9.05,Likely to fizzle,selenagomez,21246,10807,"Thank you to @BBCR1, @dev_101, @philytaggart, @Alicelevine &amp; @celspellman for all playing #SameOldLove as their Trac"
916,4.53,-4.53,16,75.01,2.027,79.53,245,76.18,5489.0,50.69,25.5,Likely to fizzle,jtimberlake,2817,1336,"REAL music fans already know. So, mainstream: 

@ChrisStapleton 

Remember that name...

--jt"
917,4.54,4.54,40,92.58,2.979,88.04,458,91.87,93291.0,95.18,3.31,Limited spread,taylorswift13,44761,24265,"#BlankSpace performance tonight on the #AMAs!!!!!!! It's gonna be crazy.
No like, actually crazy."
918,4.54,-4.54,5,52.97,1.155,57.51,154,52.22,4409.0,46.02,6.19,Likely to fizzle,britneyspears,1969,1220,Thank you @KoiRestaurants for a lovely New Years party. Goodnight everyone! #KoiLasVegas http://t.co/6SA8xJ8oUb
919,4.54,-4.54,4,27.7,0.687,32.24,141,17.96,936.0,11.36,6.6,Likely to fizzle,instagram,698,119,Finding similarities with siblings @KaiaGerber and @PresleyGerber https://t.co/8RxwcK4sXo
920,4.54,-4.54,4,27.7,0.687,32.24,140,9.41,1658.0,22.26,12.85,Likely to fizzle,shakira,830,414,"Para los fans de US, Shak y @blakeshelton interpretarán “Medicine” este domingo en los premios @ACMAwards  ShakHQ http:/"
921,4.54,-4.54,4,27.7,0.687,32.24,145,36.99,7890.0,57.57,20.58,Likely to fizzle,ladygaga,3368,2261,"We didn't have a lot of time to take pictures I was very busy, but we had a marvelous time tonight at… http://t.co/QWoER"
922,4.54,-4.54,4,27.7,0.687,32.24,147,42.96,2422.0,31.05,11.91,Likely to fizzle,BarackObama,1342,540,"In the weekly address, the President discusses #ImmigrantHeritageMonth and fixing our broken immigration system. http://"
923,4.57,-4.57,34,89.88,4.875,94.44,400,89.73,28324.0,80.8,8.93,Limited spread,TheEllenShow,20436,3944,"Happy birthday, Will Smith! I hope you’re celebrating it doing what you do best — protecting us from aliens."
924,4.57,-4.57,19,78.76,2.353,83.33,268,79.83,76579.0,93.86,14.03,Likely to fizzle,ddlovato,40809,17885,"My prayers are with @VanessaHudgens today.. You are one strong, and admirable woman. 🙏🏼💗 #GreaseLive"
925,4.57,4.57,4,27.7,0.533,23.13,140,9.41,21416.0,75.6,66.19,Likely to fizzle,ArianaGrande,12338,4539,sweet dreams  https://t.co/Lq6UX0UXaw
926,4.57,4.57,4,27.7,0.533,23.13,140,9.41,1287.0,16.59,7.18,Likely to fizzle,shakira,301,493,El vídeo de Get It Started está a punto de superar los 5 millones de reproducciones ¿Saben dónde lo grabó Shak? ShakHQ h
927,4.57,4.57,4,27.7,0.533,23.13,140,9.41,1444.0,19.13,9.72,Likely to fizzle,jtimberlake,532,456,Check out Justin in Berlin talking about his film #RunnerRunner! -teamJT http://t.co/gVoinOjJ2d
928,4.57,4.57,4,27.7,0.533,23.13,140,9.41,1286.0,16.56,7.15,Likely to fizzle,shakira,348,469,PHOTO: With the one and only @OlguiChirino in the studio in Barcelona / Con la única e inigualable @OlguiChirino en el… 
929,4.58,-4.58,5,52.97,1.156,57.55,151,50.7,7395.0,56.26,5.56,Likely to fizzle,rihanna,3767,1814,thank you @ciarrap ...this is so sexy. Love you sis #JeffKoonsOriginal #Ali #GOAT http://t.co/BeLxLd6AKa
930,4.59,-4.59,10,64.28,1.508,68.87,194,63.69,60516.0,91.92,28.23,Likely to fizzle,ArianaGrande,33838,13339,sweet dreams
931,4.59,4.59,5,52.97,0.963,48.38,160,54.47,38701.0,86.59,32.12,Likely to fizzle,ArianaGrande,21359,8671,v excited for this show !! https://t.co/lFQvpDOcV9
932,4.6,-4.6,38,91.72,6.128,96.32,428,90.81,191940.0,98.7,7.89,Limited spread,taylorswift13,108936,41502,"Media, when you say ""Lorde &amp; Taylor are fighting""-by fighting do you mean ""FaceTiming constantly from US to NZ and L"
933,4.6,-4.6,13,69.69,1.74,74.29,217,69.55,6132.0,52.69,16.86,Likely to fizzle,BarackObama,3136,1498,"The economy added 215,000 jobs in July—marking a record-breaking 65 consecutive months of private-sector job growth."
934,4.61,4.61,39,92.15,2.897,87.54,475,92.3,116222.0,96.31,4.01,Limited spread,ArianaGrande,60032,28095,goddamn you da best
935,4.62,-4.62,26,84.88,3.252,89.49,320,85.19,7255.0,55.7,29.49,Limited spread,jimmyfallon,5829,713,Congratulations @RyanSeacrest and everyone at Idol for a game changing experience. I was there from day 1.
936,4.62,-4.62,4,27.7,0.688,32.31,145,36.99,7900.0,57.61,20.62,Likely to fizzle,ladygaga,3460,2220,and paw touch ups with nspired1 HausWork http://t.co/E6brRtWkPm
937,4.63,4.63,15,73.43,1.506,68.8,231,73.26,5750.0,51.43,21.83,Likely to fizzle,britneyspears,2534,1608,"""Everytime"" has become one of my favorite moments in the show. My boys said they loved it too :) #IAmBritneyJean"
938,4.64,4.64,4,27.7,0.532,23.06,140,9.41,1188.0,15.01,5.6,Likely to fizzle,jimmyfallon,750,219,Played our craziest game of Word Sneak yet with the Russell Brand (@RustyRockets) http://t.co/Bd8EgGOAJo #FallonTonight
939,4.64,4.64,4,27.7,0.532,23.06,149,49.12,3096.0,37.11,12.01,Likely to fizzle,TheEllenShow,2348,374,I loved @CalyBev when she was on the show this year. And I loved her all over again on #AGT. https://t.co/UC2XhRjPMR
940,4.64,4.64,4,27.7,0.532,23.06,134,1.68,734.0,8.41,6.74,Likely to fizzle,cnnbrk,202,266,"8 Turkish police officers killed, 45 hurt in explosion in Cizre, state-run news agency says. https://t.co/iEqAoQlcf6 htt"
941,4.64,4.64,4,27.7,0.532,23.06,148,47.22,75418.0,93.73,46.5,Likely to fizzle,justinbieber,31966,21726,UK tonight  https://t.co/AkoI31yKxl
942,4.65,-4.65,17,76.37,2.131,81.02,234,73.95,5771.0,51.55,22.41,Likely to fizzle,jtimberlake,515,2628,@barackobama inspires me once again. True leadership is when you are willing to risk your power and voice so that ALL of
943,4.65,4.65,10,64.28,1.209,59.64,210,67.72,171429.0,98.23,30.51,Likely to fizzle,justinbieber,87213,42108,#PurposeTourOttawa killed it
944,4.66,4.66,15,73.43,1.505,68.78,231,73.26,60367.0,91.88,18.62,Likely to fizzle,ArianaGrande,31063,14652,much
945,4.67,-4.67,4,27.7,0.689,32.36,140,9.41,27665.0,80.25,70.84,Likely to fizzle,ArianaGrande,17061,5302,😩😩😩😩😂😂😂 https://t.co/g3LtvzG5ZN
946,4.67,-4.67,4,27.7,0.689,32.36,141,17.96,939.0,11.42,6.54,Likely to fizzle,instagram,709,115,"Levitating in a streak of light for #WHPlightplay 
https://t.co/Loatz4kQ7Y"
947,4.67,-4.67,4,27.7,0.689,32.36,147,42.96,2429.0,31.11,11.86,Likely to fizzle,BarackObama,1353,538,This is a real step forward in creating a fair environment for the roughly 40 million Americans with student debt: http:
948,4.68,-4.68,22,81.86,2.755,86.54,272,80.4,10516.0,63.37,17.03,Likely to fizzle,britneyspears,2782,3867,The song is both beautiful and heartbreaking @Sia. Evokes SO much emotion every time I hear it.
949,4.68,4.68,11,66.02,1.258,61.34,207,66.93,2807.0,34.67,32.25,Likely to fizzle,jimmyfallon,1841,483,Tonight on the show: Chris Hemsworth and I have a Water War! Plus Sienna Miller is here and @joeybadass performs. #Fallo
950,4.71,-4.71,6,56.14,1.241,60.85,161,54.8,1694.0,22.82,31.98,Likely to fizzle,YouTube,1308,193,When your friends call you a square and you’re like “now what.” https://t.co/KXY9vDza7n https://t.co/J6hLbQ5PQL
951,4.71,-4.71,4,27.7,0.69,32.41,145,36.99,7923.0,57.65,20.66,Likely to fizzle,ladygaga,3411,2256,40mins til my #CheekToCheek live Twitter Q&amp;A w @itstonybennett Send questions! #AskTonyAndGaga http://t.co/RfTYsf4U5
952,4.71,-4.71,4,27.7,0.69,32.41,140,9.41,1666.0,22.41,13.0,Likely to fizzle,shakira,492,587,Oral Fixation Tour memories… Memorias del Tour Fijación Oral http://t.co/PeAuW6VmBy ShakHQ #throwbackthursday #tbt
953,4.71,-4.71,4,27.7,0.69,32.41,145,36.99,7918.0,57.64,20.65,Likely to fizzle,ladygaga,3616,2151,Found my Tony! He was by the coffee machine! Make that a double. ☕️☕️ http://t.co/QepBYp2bmR
954,4.72,4.72,20,79.88,1.783,75.17,266,79.6,58023.0,91.59,11.99,Likely to fizzle,ddlovato,27157,15433,I love singing Stone Cold but every time I do it fucks me up emotionally... It's too early for that shit hahaha
955,4.72,4.72,4,27.7,0.531,22.98,147,42.96,16658.0,71.51,28.54,Likely to fizzle,taylorswift13,8052,4303,Yes we are busy playing piano. #1989SecretSessions http://t.co/tq3wVyaFEd
956,4.72,4.72,4,27.7,0.531,22.98,147,42.96,16653.0,71.5,28.53,Likely to fizzle,taylorswift13,8179,4237,Yes we are ladylike. #1989SecretSessions http://t.co/kuGY6hRGBh
957,4.72,4.72,4,27.7,0.531,22.98,141,17.96,724.0,8.29,9.67,Likely to fizzle,instagram,526,99,"Of course #TeamInternet brought their selfie A-game last night at the #Streamys (right, @TeenVogue?) https://t.co/cL0hse"
958,4.72,4.72,4,27.7,0.531,22.98,147,42.96,1874.0,25.05,17.91,Likely to fizzle,BarackObama,826,524,Add your name: http://t.co/XVlpxmYSoD Tell lawmakers that minimum wage workers shouldn't have to raise a family in pover
959,4.72,4.72,4,27.7,0.531,22.98,147,42.96,1872.0,25.01,17.96,Likely to fizzle,BarackObama,1060,406,Read this blog from @GinaEPA and Jo-Ellen Darcy on why protecting water sources is so important: http://t.co/gGqsIgvegm 
960,4.72,4.72,4,27.7,0.531,22.98,147,42.96,1873.0,25.03,17.93,Likely to fizzle,BarackObama,965,454,LAST CHANCE: Sign OFA's birthday card for President Obama. http://t.co/KJG9Gx59B9
961,4.72,4.72,4,27.7,0.531,22.98,147,42.96,1871.0,24.99,17.97,Likely to fizzle,BarackObama,1039,416,8 out of 10 uninsured Americans may qualify for financial help. See if you're one of them: https://t.co/RoQyvfMQmi #GetC
962,4.74,-4.74,14,71.59,1.843,76.32,227,72.24,14010.0,68.58,3.67,Likely to fizzle,KimKardashian,9598,2206,MY WINTER WHITE COAT https://t.co/bi9XylcH3x https://t.co/pjIp592AV6
963,4.74,-4.74,10,64.28,1.515,69.02,193,63.45,3379.0,39.39,24.05,Likely to fizzle,jimmyfallon,1727,826,#Ew #BestOfFallon
964,4.75,-4.75,28,86.39,3.665,91.14,337,86.45,8177.0,58.33,28.12,Limited spread,jimmyfallon,4619,1779,Obama invited children to trick-or-treat at the White House. It'll be fun till the Secret Service tackles a kid. “WE GOT
965,4.75,-4.75,22,81.86,2.769,86.61,290,82.36,39687.0,86.98,4.62,Likely to fizzle,katyperry,23239,8224,When you can meditate through construction noise #blessed 🙏🏼👁🙏🏼
966,4.75,-4.75,11,66.02,1.588,70.76,219,70.05,5597.0,50.98,19.07,Likely to fizzle,BarackObama,2117,1740,"""In far too many cases the punishment does not fit the crime."" —President Obama"
967,4.76,-4.76,7,58.51,1.312,63.26,164,55.74,2927.0,35.66,20.08,Likely to fizzle,jimmyfallon,1773,577,"Wow. That was fun. Neil Young singing ""Crazy"" on our show tonight!!! http://t.co/DVR2LyGy2b"
968,4.77,-4.77,15,73.43,1.935,78.2,231,73.26,274396.0,99.64,26.38,Likely to fizzle,justinbieber,120012,77192,See u soon
969,4.78,4.78,27,85.65,2.123,80.87,330,85.91,13578.0,68.04,17.88,Limited spread,rihanna,8244,2667,"thank you @JuliaGillard! Proud to stand for education with you! @GPforEducation @GlblCtzn @ClaraLionelFdn, let's get to "
970,4.78,-4.78,4,27.7,0.691,32.47,140,9.41,1669.0,22.45,13.04,Likely to fizzle,shakira,807,431,"Shakira: Off The Charts, which aired last night in the US, is showing on E! worldwide. Click for info… ShakHQ http://t.c"
971,4.78,-4.78,4,27.7,0.691,32.47,144,31.6,944.0,11.45,20.16,Likely to fizzle,YouTube,792,76,"Partyin, partyin. Yeah! https://t.co/nTw2T1af1n https://t.co/L6WPHYQHTW"
972,4.78,-4.78,4,27.7,0.691,32.47,140,9.41,1669.0,22.45,13.04,Likely to fizzle,shakira,991,339,"Felicitaciones @Anya_Galstyan de Armenia, la ganadora del concurso Wild Elixir. Aquí está con sus regalos!  ShakHQ http:"
973,4.78,-4.78,4,27.7,0.691,32.47,148,47.22,97950.0,95.34,48.11,Likely to fizzle,justinbieber,43266,27342,Thanks Tori https://t.co/GogVp6YL9Q
974,4.78,-4.78,4,27.7,0.691,32.47,148,47.22,97951.0,95.35,48.12,Likely to fizzle,justinbieber,33979,31986,#Sorry is on iTunes now https://t.co/ZWMJvgSRpV
975,4.81,4.81,21,80.9,1.831,76.1,282,81.59,6455.0,53.64,27.96,Likely to fizzle,BarackObama,2345,2055,"""They proved that nonviolent change is possible. That love and hope can conquer hate."" —President Obama #Selma50"
976,4.81,4.81,4,27.7,0.53,22.89,155,52.71,1870.0,24.98,27.72,Likely to fizzle,BarackObama,892,489,You should put your name on this #RaiseTheWage petition: http://t.co/2OLqA915jw
977,4.81,4.81,4,27.7,0.53,22.89,145,36.99,3085.0,37.0,0.02,Likely to fizzle,TheEllenShow,2109,488,There were so many incredible surprises on today’s show. Here are 2 big ones. #Ellen2K https://t.co/KgavlJ6bDR
978,4.81,4.81,4,27.7,0.53,22.89,140,9.41,1435.0,18.92,9.51,Likely to fizzle,jtimberlake,875,280,Congrats @amanda_sanford and great celebratory pose with your friend sarahjane2885. Next up - a city… http://t.co/KmUs1e
979,4.81,4.81,4,27.7,0.53,22.89,149,49.12,7604.0,56.9,7.78,Likely to fizzle,katyperry,1782,2911,Interesting read: http://t.co/d8hSK2E7gq
980,4.81,4.81,4,27.7,0.53,22.89,145,36.99,3079.0,36.93,0.06,Likely to fizzle,TheEllenShow,2553,263,"If you need a break from all the news, watch what these guys can do with $1K and some good ideas.… https://t.co/Zr4ghSiE"
981,4.81,4.81,4,27.7,0.53,22.89,145,36.99,3084.0,36.99,0.0,Likely to fizzle,TheEllenShow,2476,304,It’s been an incredible season thanks to my partners at @Shutterfly who helped me bring so much joy to so many people ht
982,4.81,4.81,4,27.7,0.53,22.89,141,17.96,723.0,8.27,9.69,Likely to fizzle,instagram,523,100,"A parade of elephants in lockstep 🐘 #WHPinmotion
https://t.co/sT9OitTZ5G"
983,4.82,4.82,40,92.58,2.944,87.76,459,91.88,92200.0,95.14,3.26,Limited spread,taylorswift13,43596,24302,"Brb I'll just be listening to 'Hands To Myself' all day and then forever.

Love you so much @selenagomez 
#Revival is"
984,4.83,4.83,6,56.14,1.019,51.31,167,56.74,3592.0,40.94,15.8,Likely to fizzle,BarackObama,2110,741,The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/uqAYi3uxrI
985,4.83,-4.83,4,27.7,0.692,32.53,140,9.41,27788.0,80.43,71.02,Likely to fizzle,ArianaGrande,17118,5335,#dangerouswomantour https://t.co/NmcJ5H8nWB
986,4.84,4.84,7,58.51,1.065,53.67,174,58.77,12224.0,66.19,7.43,Likely to fizzle,ladygaga,7282,2471,Thank u @faspiras @SarahTanno for the beautiful hair and makeup. You are legendary! 👄👱‍♀️💅 https://t.co/TxhRzPTmNT
987,4.84,4.84,7,58.51,1.065,53.67,168,57.03,42744.0,88.21,31.18,Likely to fizzle,ArianaGrande,26742,8001,She betta ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ Please make your voice heard today. It is crucial!!!!!! ♡ ♡… https://t.co/1Ii62g9RFJ
988,4.85,-4.85,20,79.88,2.5,84.73,281,81.49,14527.0,69.26,12.23,Likely to fizzle,TheEllenShow,12027,1250,"Bright Lights airs tonight on HBO. I’ll be watching, and missing Carrie Fisher and Debbie Reynolds."
989,4.85,-4.85,20,79.88,2.5,84.73,279,81.27,81362.0,94.33,13.06,Likely to fizzle,ddlovato,36204,22579,Sometimes I look at how far I've come in my personal journey and I'm like.. Holy shit.. I fucking conquered that like a 
990,4.86,4.86,19,78.76,1.723,73.9,251,77.2,10011.0,62.36,14.84,Likely to fizzle,TheEllenShow,5751,2130,"Two muffins are in an oven. One says to the other, “It’s getting warm in here.” The other says, “OMG A TALKING MUFFIN!” "
991,4.87,4.87,10,64.28,1.202,59.42,201,65.41,6985.0,54.94,10.48,Likely to fizzle,TheEllenShow,4205,1390,"My writers, @kevinlemanII and @pommyrantz, had a love/hate experience at #DSW.
https://t.co/1OGrtioSPi"
992,4.87,4.87,5,52.97,0.957,48.1,154,52.22,5562.0,50.86,1.36,Likely to fizzle,TheEllenShow,4500,531,There are 50 Dorys hidden all over https://t.co/APojFeehjF and https://t.co/codGmfrXdx. How many have you found? https:/
993,4.89,-4.89,4,27.7,0.693,32.59,147,42.96,2443.0,31.22,11.74,Likely to fizzle,BarackObama,1247,598,It's the final countdown: Only five days left in the enrollment period. #GetCovered now. http://t.co/iToBPhVVmy http://t
994,4.89,-4.89,4,27.7,0.693,32.59,141,17.96,944.0,11.45,6.51,Likely to fizzle,instagram,662,141,"Ah, clouds for days in Esfahan, Iran. #TheWeekOnInstagram https://t.co/M0DNAPUF2q"
995,4.89,-4.89,4,27.7,0.693,32.59,134,1.68,956.0,11.64,9.96,Likely to fizzle,cnnbrk,240,358,"At least 30 people were killed in a blast at a hospital in Pakistan, a regional official says. https://t.co/r2elw4zfWx"
